u1,u2
0.608842,0.1084
0.608457,0.108744
0.608072,0.109088
0.607686,0.109433
0.607301,0.109778
0.606915,0.110123
0.606529,0.110469
0.606142,0.110815
0.605756,0.111162
0.605369,0.111508
0.604982,0.111855
0.604594,0.112203
0.604207,0.112551
0.603819,0.112899
0.603431,0.113247
0.603043,0.113596
0.602654,0.113945
0.602265,0.114295
0.601876,0.114644
0.601487,0.114995
0.601097,0.115345
0.600708,0.115696
0.600318,0.116047
0.599927,0.116398
0.599537,0.11675
0.599146,0.117102
0.598755,0.117455
0.598364,0.117808
0.597972,0.118161
0.59758,0.118514
0.597188,0.118868
0.596796,0.119222
0.596404,0.119577
0.596011,0.119932
0.595618,0.120287
0.595224,0.120642
0.594831,0.120998
0.594437,0.121354
0.594043,0.121711
0.593649,0.122067
0.593254,0.122425
0.592859,0.122782
0.592464,0.12314
0.592069,0.123498
0.591673,0.123856
0.591277,0.124215
0.590881,0.124574
0.590484,0.124934
0.590088,0.125293
0.589691,0.125653
0.589293,0.126014
0.588896,0.126375
0.588498,0.126736
0.5881,0.127097
0.587702,0.127459
0.587303,0.127821
0.586904,0.128183
0.586505,0.128546
0.586106,0.128909
0.585706,0.129272
0.585306,0.129635
0.584906,0.129999
0.584505,0.130364
0.584105,0.130728
0.583704,0.131093
0.583302,0.131458
0.582901,0.131824
0.582499,0.13219
0.582097,0.132556
0.581694,0.132922
0.581291,0.133289
0.580888,0.133656
0.580485,0.134024
0.580082,0.134391
0.579678,0.134759
0.579274,0.135128
0.578869,0.135496
0.578464,0.135865
0.57806,0.136235
0.577654,0.136604
0.577249,0.136974
0.576843,0.137344
0.576437,0.137715
0.57603,0.138086
0.575624,0.138457
0.575217,0.138829
0.574809,0.1392
0.574402,0.139572
0.573994,0.139945
0.573586,0.140318
0.573177,0.140691
0.572769,0.141064
0.572359,0.141437
0.57195,0.141811
0.571541,0.142186
0.571131,0.14256
0.57072,0.142935
0.57031,0.14331
0.569899,0.143686
0.569488,0.144061
0.569076,0.144437
0.568665,0.144814
0.568253,0.14519
0.56784,0.145567
0.567428,0.145945
0.567015,0.146322
0.566602,0.1467
0.566188,0.147078
0.565774,0.147457
0.56536,0.147835
0.564946,0.148214
0.564531,0.148594
0.564116,0.148973
0.5637,0.149353
0.563285,0.149734
0.562869,0.150114
0.562452,0.150495
0.562036,0.150876
0.561619,0.151257
0.561202,0.151639
0.560784,0.152021
0.560366,0.152403
0.559948,0.152786
0.55953,0.153169
0.559111,0.153552
0.558692,0.153935
0.558272,0.154319
0.557852,0.154703
0.557432,0.155087
0.557012,0.155472
0.556591,0.155857
0.55617,0.156242
0.555749,0.156627
0.555327,0.157013
0.554905,0.157399
0.554483,0.157785
0.55406,0.158172
0.553637,0.158559
0.553214,0.158946
0.55279,0.159333
0.552366,0.159721
0.551942,0.160109
0.551517,0.160497
0.551092,0.160886
0.550667,0.161274
0.550242,0.161663
0.549816,0.162053
0.549389,0.162442
0.548963,0.162832
0.548536,0.163223
0.548109,0.163613
0.547681,0.164004
0.547253,0.164395
0.546825,0.164786
0.546396,0.165177
0.545967,0.165569
0.545538,0.165961
0.545108,0.166354
0.544678,0.166746
0.544248,0.167139
0.543817,0.167532
0.543386,0.167926
0.542955,0.168319
0.542523,0.168713
0.542091,0.169108
0.541659,0.169502
0.541226,0.169897
0.540793,0.170292
0.54036,0.170687
0.539926,0.171082
0.539492,0.171478
0.539058,0.171874
0.538623,0.172271
0.538188,0.172667
0.537752,0.173064
0.537316,0.173461
0.53688,0.173858
0.536444,0.174256
0.536007,0.174654
0.53557,0.175052
0.535132,0.17545
