0.28125,0.702598,2.66484
0.3125,0.70374,2.74881
0.34375,0.704725,2.83413
0.375,0.705545,2.92065
0.40625,0.70619,3.00821
0.4375,0.706656,3.09665
0.46875,0.706937,3.18578
0.5,0.707031,3.27542
0.53125,0.706937,3.36538
0.5625,0.706656,3.45544
0.59375,0.70619,3.54542
0.625,0.705545,3.63509
0.65625,0.704725,3.72426
0.6875,0.70374,3.81272
0.71875,0.702598,3.90024
0.75,0.701311,3.98663
0.78125,0.69989,4.07168
0.8125,0.698351,4.15519
0.84375,0.696707,4.23696
0.875,0.694974,4.31681
0.90625,0.69317,4.39455
0.9375,0.69131,4.47001
0.96875,0.689414,4.54302
1,0.6875,4.61343
0,0.65625,1.92755
0.03125,0.658356,1.99291
0.0625,0.660441,2.06039
0.09375,0.662487,2.12994
0.125,0.664472,2.2015
0.15625,0.666378,2.27501
0.1875,0.668186,2.35039
0.21875,0.66988,2.42754
0.25,0.671442,2.50637
0.28125,0.672858,2.58675
0.3125,0.674114,2.66856
0.34375,0.675198,2.75166
0.375,0.676099,2.8359
0.40625,0.676809,2.92111
0.4375,0.677322,3.00713
0.46875,0.677631,3.09377
0.5,0.677734,3.18085
0.53125,0.677631,3.26818
0.5625,0.677322,3.35555
0.59375,0.676809,3.44276
0.625,0.676099,3.52962
0.65625,0.675198,3.6159
0.6875,0.674114,3.70142
0.71875,0.672858,3.78595
0.75,0.671442,3.86931
0.78125,0.66988,3.9513
0.8125,0.668186,4.03172
0.84375,0.666378,4.11039
0.875,0.664472,4.18712
0.90625,0.662487,4.26176
0.9375,0.660441,4.33414
0.96875,0.658356,4.40409
1,0.65625,4.47149
0,0.625,1.86825
0.03125,0.627297,1.93197
0.0625,0.629572,1.99776
0.09375,0.631804,2.06558
0.125,0.633969,2.13536
0.15625,0.636048,2.20704
0.1875,0.638021,2.28054
0.21875,0.639869,2.35577
0.25,0.641573,2.43261
0.28125,0.643117,2.51095
0.3125,0.644488,2.59066
0.34375,0.64567,2.6716
0.375,0.646653,2.75361
0.40625,0.647428,2.83654
0.4375,0.647987,2.9202
0.46875,0.648325,3.00442
0.5,0.648438,3.08902
0.53125,0.648325,3.17379
0.5625,0.647987,3.25854
0.59375,0.647428,3.34308
0.625,0.646653,3.4272
0.65625,0.64567,3.51069
0.6875,0.644488,3.59336
0.71875,0.643117,3.67501
0.75,0.641573,3.75545
0.78125,0.639869,3.83448
0.8125,0.638021,3.91192
0.84375,0.636048,3.98759
0.875,0.633969,4.06133
0.90625,0.631804,4.13298
0.9375,0.629572,4.20239
0.96875,0.627297,4.26941
1,0.625,4.33391
0,0.59375,1.81077
